originregion_id,originregion_name,destinationregion_id,destinationregion_name,regionflow_1000,regionflow_1001,regionflow_1004,regionflow_1005,regionflow_1006,regionflow_1007,regionflow_1008,regionflow_1009,origin_iso,origin_name,destination_iso,destination_name,countryflow_1000,countryflow_1001,countryflow_1004,countryflow_1005,countryflow_1006,countryflow_1007,countryflow_1008,countryflow_1009
9,West Midlands,9,West Midlands,0,0,0,0,0,0,0,0,17,Herefordshire Worcestershire & Warwickshire,38,West Midlands,8601,1020,795,1947,2303,1116,887,533
9,West Midlands,9,West Midlands,0,0,0,0,0,0,0,0,33,Shropshire & Staffordshire,17,Herefordshire Worcestershire & Warwickshire,2669,352,255,464,638,369,319,272
9,West Midlands,9,West Midlands,0,0,0,0,0,0,0,0,33,Shropshire & Staffordshire,33,Shropshire & Staffordshire,0,0,0,0,0,0,0,0
9,West Midlands,9,West Midlands,0,0,0,0,0,0,0,0,33,Shropshire & Staffordshire,38,West Midlands,7102,921,839,1447,1815,919,756,405
9,West Midlands,9,West Midlands,0,0,0,0,0,0,0,0,38,West Midlands,17,Herefordshire Worcestershire & Warwickshire,13401,1714,1205,2998,3106,1794,1461,1123
9,West Midlands,9,West Midlands,0,0,0,0,0,0,0,0,38,West Midlands,33,Shropshire & Staffordshire,9160,1268,809,1372,2268,1436,1077,930
9,West Midlands,9,West Midlands,0,0,0,0,0,0,0,0,38,West Midlands,38,West Midlands,0,0,0,0,0,0,0,0
9,West Midlands,10,North West,12632,1222,2605,3304,2526,1330,906,739,17,Herefordshire Worcestershire & Warwickshire,3,Cheshire,347,35,63,62,67,50,24,46
9,West Midlands,10,North West,12632,1222,2605,3304,2526,1330,906,739,17,Herefordshire Worcestershire & Warwickshire,5,Cumbria,154,18,15,20,24,20,30,27
9,West Midlands,10,North West,12632,1222,2605,3304,2526,1330,906,739,17,Herefordshire Worcestershire & Warwickshire,15,Greater Manchester,823,41,226,279,148,51,48,30
9,West Midlands,10,North West,12632,1222,2605,3304,2526,1330,906,739,17,Herefordshire Worcestershire & Warwickshire,22,Lancashire,413,30,93,109,68,46,37,30
9,West Midlands,10,North West,12632,1222,2605,3304,2526,1330,906,739,17,Herefordshire Worcestershire & Warwickshire,25,Merseyside,381,18,100,124,58,34,29,18
9,West Midlands,10,North West,12632,1222,2605,3304,2526,1330,906,739,33,Shropshire & Staffordshire,3,Cheshire,2362,340,285,412,491,358,247,229
9,West Midlands,10,North West,12632,1222,2605,3304,2526,1330,906,739,33,Shropshire & Staffordshire,5,Cumbria,195,18,17,37,22,32,32,37
9,West Midlands,10,North West,12632,1222,2605,3304,2526,1330,906,739,33,Shropshire & Staffordshire,15,Greater Manchester,1888,106,399,631,445,149,99,59
9,West Midlands,10,North West,12632,1222,2605,3304,2526,1330,906,739,33,Shropshire & Staffordshire,22,Lancashire,816,53,280,198,96,61,69,59
9,West Midlands,10,North West,12632,1222,2605,3304,2526,1330,906,739,33,Shropshire & Staffordshire,25,Merseyside,857,61,248,248,148,72,46,34
9,West Midlands,10,North West,12632,1222,2605,3304,2526,1330,906,739,38,West Midlands,3,Cheshire,576,55,117,156,115,71,40,22
9,West Midlands,10,North West,12632,1222,2605,3304,2526,1330,906,739,38,West Midlands,5,Cumbria,161,11,11,32,53,14,16,24
9,West Midlands,10,North West,12632,1222,2605,3304,2526,1330,906,739,38,West Midlands,15,Greater Manchester,1982,253,383,566,474,185,73,48
9,West Midlands,10,North West,12632,1222,2605,3304,2526,1330,906,739,38,West Midlands,22,Lancashire,865,126,157,192,157,109,74,50
9,West Midlands,10,North West,12632,1222,2605,3304,2526,1330,906,739,38,West Midlands,25,Merseyside,812,57,211,238,160,78,42,26
9,West Midlands,11,Northern Ireland,623,105,29,115,177,90,61,46,17,Herefordshire Worcestershire & Warwickshire,28,Northern Ireland,141,27,7,27,28,25,14,13
9,West Midlands,11,Northern Ireland,623,105,29,115,177,90,61,46,33,Shropshire & Staffordshire,28,Northern Ireland,195,36,11,37,57,35,12,7
9,West Midlands,11,Northern Ireland,623,105,29,115,177,90,61,46,38,West Midlands,28,Northern Ireland,287,42,11,51,92,30,35,26
9,West Midlands,12,Scotland,2576,364,255,467,632,306,290,262,17,Herefordshire Worcestershire & Warwickshire,12,Eastern Scotland,381,41,59,69,78,32,23,79
9,West Midlands,12,Scotland,2576,364,255,467,632,306,290,262,17,Herefordshire Worcestershire & Warwickshire,18,Highlands & Islands,90,20,4,4,19,14,11,18
9,West Midlands,12,Scotland,2576,364,255,467,632,306,290,262,17,Herefordshire Worcestershire & Warwickshire,26,North Eastern Scotland,68,11,9,14,8,9,11,6
9,West Midlands,12,Scotland,2576,364,255,467,632,306,290,262,17,Herefordshire Worcestershire & Warwickshire,34,South Western Scotland,196,32,15,23,43,20,35,28
9,West Midlands,12,Scotland,2576,364,255,467,632,306,290,262,33,Shropshire & Staffordshire,12,Eastern Scotland,358,44,64,67,73,47,37,26
9,West Midlands,12,Scotland,2576,364,255,467,632,306,290,262,33,Shropshire & Staffordshire,18,Highlands & Islands,246,41,11,59,62,15,34,24
9,West Midlands,12,Scotland,2576,364,255,467,632,306,290,262,33,Shropshire & Staffordshire,26,North Eastern Scotland,62,4,16,11,13,8,4,6
9,West Midlands,12,Scotland,2576,364,255,467,632,306,290,262,33,Shropshire & Staffordshire,34,South Western Scotland,213,36,13,45,53,20,36,10
9,West Midlands,12,Scotland,2576,364,255,467,632,306,290,262,38,West Midlands,12,Eastern Scotland,384,48,32,78,119,51,30,26
9,West Midlands,12,Scotland,2576,364,255,467,632,306,290,262,38,West Midlands,18,Highlands & Islands,107,9,8,9,29,18,22,12
9,West Midlands,12,Scotland,2576,364,255,467,632,306,290,262,38,West Midlands,26,North Eastern Scotland,92,14,7,23,27,7,13,1
9,West Midlands,12,Scotland,2576,364,255,467,632,306,290,262,38,West Midlands,34,South Western Scotland,379,64,17,65,108,65,34,26
10,North West,1,North East,6311,528,1649,1621,1155,595,453,310,3,Cheshire,29,Northumberland & Tyne & Wear,419,16,121,112,81,39,27,23
10,North West,1,North East,6311,528,1649,1621,1155,595,453,310,3,Cheshire,37,Tees Valley & Durham,296,29,97,67,35,25,24,19
10,North West,1,North East,6311,528,1649,1621,1155,595,453,310,5,Cumbria,29,Northumberland & Tyne & Wear,891,77,276,204,142,63,80,49
10,North West,1,North East,6311,528,1649,1621,1155,595,453,310,5,Cumbria,37,Tees Valley & Durham,438,32,63,87,100,71,56,29
10,North West,1,North East,6311,528,1649,1621,1155,595,453,310,15,Greater Manchester,29,Northumberland & Tyne & Wear,1191,91,265,323,253,139,82,38
10,North West,1,North East,6311,528,1649,1621,1155,595,453,310,15,Greater Manchester,37,Tees Valley & Durham,803,87,152,204,181,87,43,49
10,North West,1,North East,6311,528,1649,1621,1155,595,453,310,22,Lancashire,29,Northumberland & Tyne & Wear,827,59,299,227,94,50,68,30
10,North West,1,North East,6311,528,1649,1621,1155,595,453,310,22,Lancashire,37,Tees Valley & Durham,605,68,158,151,96,57,36,39
10,North West,1,North East,6311,528,1649,1621,1155,595,453,310,25,Merseyside,29,Northumberland & Tyne & Wear,534,33,149,166,105,37,25,19
10,North West,1,North East,6311,528,1649,1621,1155,595,453,310,25,Merseyside,37,Tees Valley & Durham,307,36,69,80,68,27,12,15
10,North West,2,Yorkshire & The Humber,19752,1470,5652,5467,3566,1433,1221,943,3,Cheshire,11,East Yorkshire & Northern Lincolnshire,196,18,63,46,22,21,19,7
10,North West,2,Yorkshire & The Humber,19752,1470,5652,5467,3566,1433,1221,943,3,Cheshire,27,North Yorkshire,432,46,96,85,78,37,58,32
10,North West,2,Yorkshire & The Humber,19752,1470,5652,5467,3566,1433,1221,943,3,Cheshire,35,South Yorkshire,849,24,391,289,83,34,11,17
10,North West,2,Yorkshire & The Humber,19752,1470,5652,5467,3566,1433,1221,943,3,Cheshire,40,West Yorkshire,1061,47,373,349,131,76,44,41
10,North West,2,Yorkshire & The Humber,19752,1470,5652,5467,3566,1433,1221,943,5,Cumbria,11,East Yorkshire & Northern Lincolnshire,119,9,16,23,32,14,12,13
10,North West,2,Yorkshire & The Humber,19752,1470,5652,5467,3566,1433,1221,943,5,Cumbria,27,North Yorkshire,413,44,78,73,69,39,45,65
10,North West,2,Yorkshire & The Humber,19752,1470,5652,5467,3566,1433,1221,943,5,Cumbria,35,South Yorkshire,236,12,99,49,45,15,8,8
10,North West,2,Yorkshire & The Humber,19752,1470,5652,5467,3566,1433,1221,943,5,Cumbria,40,West Yorkshire,573,29,189,142,109,29,46,29
10,North West,2,Yorkshire & The Humber,19752,1470,5652,5467,3566,1433,1221,943,15,Greater Manchester,11,East Yorkshire & Northern Lincolnshire,587,64,105,118,161,65,40,34
10,North West,2,Yorkshire & The Humber,19752,1470,5652,5467,3566,1433,1221,943,15,Greater Manchester,27,North Yorkshire,1043,89,194,283,202,101,89,85
10,North West,2,Yorkshire & The Humber,19752,1470,5652,5467,3566,1433,1221,943,15,Greater Manchester,35,South Yorkshire,2008,110,808,558,320,98,73,41
10,North West,2,Yorkshire & The Humber,19752,1470,5652,5467,3566,1433,1221,943,15,Greater Manchester,40,West Yorkshire,4645,365,1213,1330,948,371,273,145
10,North West,2,Yorkshire & The Humber,19752,1470,5652,5467,3566,1433,1221,943,22,Lancashire,11,East Yorkshire & Northern Lincolnshire,415,50,82,91,89,47,35,21
10,North West,2,Yorkshire & The Humber,19752,1470,5652,5467,3566,1433,1221,943,22,Lancashire,27,North Yorkshire,1106,118,204,239,169,114,134,128
10,North West,2,Yorkshire & The Humber,19752,1470,5652,5467,3566,1433,1221,943,22,Lancashire,35,South Yorkshire,749,48,258,174,130,43,48,48
10,North West,2,Yorkshire & The Humber,19752,1470,5652,5467,3566,1433,1221,943,22,Lancashire,40,West Yorkshire,2421,206,642,691,463,142,154,123
10,North West,2,Yorkshire & The Humber,19752,1470,5652,5467,3566,1433,1221,943,25,Merseyside,11,East Yorkshire & Northern Lincolnshire,274,49,44,59,50,21,28,23
10,North West,2,Yorkshire & The Humber,19752,1470,5652,5467,3566,1433,1221,943,25,Merseyside,27,North Yorkshire,453,40,83,160,74,37,28,31
10,North West,2,Yorkshire & The Humber,19752,1470,5652,5467,3566,1433,1221,943,25,Merseyside,35,South Yorkshire,827,39,328,245,132,44,25,14
10,North West,2,Yorkshire & The Humber,19752,1470,5652,5467,3566,1433,1221,943,25,Merseyside,40,West Yorkshire,1345,63,386,463,259,85,51,38
10,North West,3,East Midlands,8856,911,1647,2141,1870,915,782,590,3,Cheshire,6,Derbyshire & Nottinghamshire,895,83,234,180,164,90,86,58
10,North West,3,East Midlands,8856,911,1647,2141,1870,915,782,590,3,Cheshire,23,Leicestershire Rutland & Northamptonshire,413,27,114,103,57,42,29,41
10,North West,3,East Midlands,8856,911,1647,2141,1870,915,782,590,3,Cheshire,24,Lincolnshire,164,18,26,24,32,34,13,17
10,North West,3,East Midlands,8856,911,1647,2141,1870,915,782,590,5,Cumbria,6,Derbyshire & Nottinghamshire,243,30,49,45,44,26,34,15
10,North West,3,East Midlands,8856,911,1647,2141,1870,915,782,590,5,Cumbria,23,Leicestershire Rutland & Northamptonshire,200,16,41,43,30,17,27,26
10,North West,3,East Midlands,8856,911,1647,2141,1870,915,782,590,5,Cumbria,24,Lincolnshire,102,22,5,17,20,11,11,16
10,North West,3,East Midlands,8856,911,1647,2141,1870,915,782,590,15,Greater Manchester,6,Derbyshire & Nottinghamshire,2560,263,380,601,647,283,240,146
10,North West,3,East Midlands,8856,911,1647,2141,1870,915,782,590,15,Greater Manchester,23,Leicestershire Rutland & Northamptonshire,1022,118,202,276,228,96,58,44
10,North West,3,East Midlands,8856,911,1647,2141,1870,915,782,590,15,Greater Manchester,24,Lincolnshire,346,37,52,74,62,44,42,35
10,North West,3,East Midlands,8856,911,1647,2141,1870,915,782,590,22,Lancashire,6,Derbyshire & Nottinghamshire,809,84,131,217,161,90,80,46
10,North West,3,East Midlands,8856,911,1647,2141,1870,915,782,590,22,Lancashire,23,Leicestershire Rutland & Northamptonshire,659,79,155,174,116,51,42,42
10,North West,3,East Midlands,8856,911,1647,2141,1870,915,782,590,22,Lancashire,24,Lincolnshire,299,36,39,52,53,38,49,32
10,North West,3,East Midlands,8856,911,1647,2141,1870,915,782,590,25,Merseyside,6,Derbyshire & Nottinghamshire,597,40,109,201,132,46,38,31
10,North West,3,East Midlands,8856,911,1647,2141,1870,915,782,590,25,Merseyside,23,Leicestershire Rutland & Northamptonshire,387,29,89,95,94,32,19,29
10,North West,3,East Midlands,8856,911,1647,2141,1870,915,782,590,25,Merseyside,24,Lincolnshire,160,29,21,39,30,15,14,12
10,North West,4,East of England,5742,674,573,1447,1390,669,520,469,3,Cheshire,1,Bedfordshire & Hertfordshire,251,40,22,53,48,40,27,21
10,North West,4,East of England,5742,674,573,1447,1390,669,520,469,3,Cheshire,9,East Anglia,457,38,72,100,76,53,61,57
10,North West,4,East of England,5742,674,573,1447,1390,669,520,469,3,Cheshire,13,Essex,148,26,12,20,38,26,17,9
10,North West,4,East of England,5742,674,573,1447,1390,669,520,469,5,Cumbria,1,Bedfordshire & Hertfordshire,80,4,4,14,17,5,17,19
10,North West,4,East of England,5742,674,573,1447,1390,669,520,469,5,Cumbria,9,East Anglia,229,21,36,33,42,23,32,42
10,North West,4,East of England,5742,674,573,1447,1390,669,520,469,5,Cumbria,13,Essex,79,8,7,11,8,8,22,15
10,North West,4,East of England,5742,674,573,1447,1390,669,520,469,15,Greater Manchester,1,Bedfordshire & Hertfordshire,779,110,45,218,222,87,57,40
10,North West,4,East of England,5742,674,573,1447,1390,669,520,469,15,Greater Manchester,9,East Anglia,984,106,114,240,277,100,67,80
10,North West,4,East of England,5742,674,573,1447,1390,669,520,469,15,Greater Manchester,13,Essex,465,79,26,99,118,76,40,27
10,North West,4,East of England,5742,674,573,1447,1390,669,520,469,22,Lancashire,1,Bedfordshire & Hertfordshire,338,42,20,95,93,39,29,20
10,North West,4,East of England,5742,674,573,1447,1390,669,520,469,22,Lancashire,9,East Anglia,556,58,72,161,111,76,33,45
10,North West,4,East of England,5742,674,573,1447,1390,669,520,469,22,Lancashire,13,Essex,265,46,28,50,47,39,27,28
10,North West,4,East of England,5742,674,573,1447,1390,669,520,469,25,Merseyside,1,Bedfordshire & Hertfordshire,404,23,34,154,108,29,40,16
10,North West,4,East of England,5742,674,573,1447,1390,669,520,469,25,Merseyside,9,East Anglia,519,56,72,145,121,46,42,37
10,North West,4,East of England,5742,674,573,1447,1390,669,520,469,25,Merseyside,13,Essex,188,17,9,54,64,22,9,13
10,North West,5,London,13274,842,1191,4616,4451,1131,651,392,3,Cheshire,19,Inner London - East,652,13,105,267,178,43,29,17
10,North West,5,London,13274,842,1191,4616,4451,1131,651,392,3,Cheshire,20,Inner London - West,440,10,71,118,142,33,44,22
10,North West,5,London,13274,842,1191,4616,4451,1131,651,392,3,Cheshire,30,Outer London - East & North East,117,4,8,47,34,11,7,6
10,North West,5,London,13274,842,1191,4616,4451,1131,651,392,3,Cheshire,31,Outer London - South,139,15,23,27,47,10,8,9
10,North West,5,London,13274,842,1191,4616,4451,1131,651,392,3,Cheshire,32,Outer London - West & North West,309,24,18,90,109,30,24,14
10,North West,5,London,13274,842,1191,4616,4451,1131,651,392,5,Cumbria,19,Inner London - East,239,9,27,89,82,20,7,5
10,North West,5,London,13274,842,1191,4616,4451,1131,651,392,5,Cumbria,20,Inner London - West,154,1,26,55,36,15,11,10
10,North West,5,London,13274,842,1191,4616,4451,1131,651,392,5,Cumbria,30,Outer London - East & North East,58,5,7,13,10,13,5,5
10,North West,5,London,13274,842,1191,4616,4451,1131,651,392,5,Cumbria,31,Outer London - South,54,6,9,15,5,10,2,7
10,North West,5,London,13274,842,1191,4616,4451,1131,651,392,5,Cumbria,32,Outer London - West & North West,109,7,13,23,31,20,5,10
10,North West,5,London,13274,842,1191,4616,4451,1131,651,392,15,Greater Manchester,19,Inner London - East,2487,110,161,946,968,179,86,37
10,North West,5,London,13274,842,1191,4616,4451,1131,651,392,15,Greater Manchester,20,Inner London - West,1418,41,155,458,561,89,69,45
10,North West,5,London,13274,842,1191,4616,4451,1131,651,392,15,Greater Manchester,30,Outer London - East & North East,721,98,42,178,246,110,36,11
10,North West,5,London,13274,842,1191,4616,4451,1131,651,392,15,Greater Manchester,31,Outer London - South,551,87,31,161,158,66,35,13
10,North West,5,London,13274,842,1191,4616,4451,1131,651,392,15,Greater Manchester,32,Outer London - West & North West,1473,193,80,472,481,144,67,36
10,North West,5,London,13274,842,1191,4616,4451,1131,651,392,22,Lancashire,19,Inner London - East,798,20,80,379,225,51,25,18
10,North West,5,London,13274,842,1191,4616,4451,1131,651,392,22,Lancashire,20,Inner London - West,408,6,70,160,123,22,16,11
10,North West,5,London,13274,842,1191,4616,4451,1131,651,392,22,Lancashire,30,Outer London - East & North East,269,34,25,84,76,27,17,6
10,North West,5,London,13274,842,1191,4616,4451,1131,651,392,22,Lancashire,31,Outer London - South,160,13,8,61,42,19,5,12
10,North West,5,London,13274,842,1191,4616,4451,1131,651,392,22,Lancashire,32,Outer London - West & North West,409,45,19,129,123,40,30,23
10,North West,5,London,13274,842,1191,4616,4451,1131,651,392,25,Merseyside,19,Inner London - East,904,21,83,369,339,41,30,21
10,North West,5,London,13274,842,1191,4616,4451,1131,651,392,25,Merseyside,20,Inner London - West,486,7,72,177,144,34,37,15
10,North West,5,London,13274,842,1191,4616,4451,1131,651,392,25,Merseyside,30,Outer London - East & North East,254,27,23,76,69,34,20,5
10,North West,5,London,13274,842,1191,4616,4451,1131,651,392,25,Merseyside,31,Outer London - South,233,23,12,75,70,30,12,11
10,North West,5,London,13274,842,1191,4616,4451,1131,651,392,25,Merseyside,32,Outer London - West & North West,432,23,23,147,152,40,24,23
10,North West,6,South East,9727,1054,1002,2415,2399,1154,864,839,3,Cheshire,2,Berkshire Buckinghamshire & Oxfordshire,641,67,93,152,152,68,62,47
10,North West,6,South East,9727,1054,1002,2415,2399,1154,864,839,3,Cheshire,16,Hampshire & Isle of Wight,353,55,32,53,71,57,50,35
10,North West,6,South East,9727,1054,1002,2415,2399,1154,864,839,3,Cheshire,21,Kent,201,22,21,35,45,31,29,18
10,North West,6,South East,9727,1054,1002,2415,2399,1154,864,839,3,Cheshire,36,Surrey East & West Sussex,458,47,41,89,100,59,56,66
10,North West,6,South East,9727,1054,1002,2415,2399,1154,864,839,5,Cumbria,2,Berkshire Buckinghamshire & Oxfordshire,272,12,41,53,45,37,34,50
10,North West,6,South East,9727,1054,1002,2415,2399,1154,864,839,5,Cumbria,16,Hampshire & Isle of Wight,142,8,17,22,31,17,23,24
10,North West,6,South East,9727,1054,1002,2415,2399,1154,864,839,5,Cumbria,21,Kent,100,10,16,18,14,14,13,15
10,North West,6,South East,9727,1054,1002,2415,2399,1154,864,839,5,Cumbria,36,Surrey East & West Sussex,202,21,28,34,40,18,26,35
10,North West,6,South East,9727,1054,1002,2415,2399,1154,864,839,15,Greater Manchester,2,Berkshire Buckinghamshire & Oxfordshire,1380,145,111,359,438,174,77,76
10,North West,6,South East,9727,1054,1002,2415,2399,1154,864,839,15,Greater Manchester,16,Hampshire & Isle of Wight,704,89,71,161,182,93,60,48
10,North West,6,South East,9727,1054,1002,2415,2399,1154,864,839,15,Greater Manchester,21,Kent,461,45,63,125,104,44,45,35
10,North West,6,South East,9727,1054,1002,2415,2399,1154,864,839,15,Greater Manchester,36,Surrey East & West Sussex,995,90,65,272,290,128,84,66
10,North West,6,South East,9727,1054,1002,2415,2399,1154,864,839,22,Lancashire,2,Berkshire Buckinghamshire & Oxfordshire,702,73,100,211,153,70,48,47
10,North West,6,South East,9727,1054,1002,2415,2399,1154,864,839,22,Lancashire,16,Hampshire & Isle of Wight,456,55,40,112,107,56,41,45
10,North West,6,South East,9727,1054,1002,2415,2399,1154,864,839,22,Lancashire,21,Kent,351,46,35,84,57,54,44,31
10,North West,6,South East,9727,1054,1002,2415,2399,1154,864,839,22,Lancashire,36,Surrey East & West Sussex,558,59,57,162,109,55,38,78
10,North West,6,South East,9727,1054,1002,2415,2399,1154,864,839,25,Merseyside,2,Berkshire Buckinghamshire & Oxfordshire,635,67,67,179,174,69,44,35
10,North West,6,South East,9727,1054,1002,2415,2399,1154,864,839,25,Merseyside,16,Hampshire & Isle of Wight,359,45,46,79,91,43,30,25
10,North West,6,South East,9727,1054,1002,2415,2399,1154,864,839,25,Merseyside,21,Kent,275,48,21,67,80,24,20,15
10,North West,6,South East,9727,1054,1002,2415,2399,1154,864,839,25,Merseyside,36,Surrey East & West Sussex,482,50,37,148,116,43,40,48
10,North West,7,South West,7287,777,856,1653,1568,805,782,846,3,Cheshire,4,Cornwall & Isles of Scilly,192,19,18,23,29,29,32,42
10,North West,7,South West,7287,777,856,1653,1568,805,782,846,3,Cheshire,7,Devon,330,59,39,58,44,32,51,47
10,North West,7,South West,7287,777,856,1653,1568,805,782,846,3,Cheshire,8,Dorset & Somerset,218,31,15,35,29,34,33,41
10,North West,7,South West,7287,777,856,1653,1568,805,782,846,3,Cheshire,14,Gloucestershire Wiltshire & Bristol-Bath area,640,45,109,177,138,67,47,57
10,North West,7,South West,7287,777,856,1653,1568,805,782,846,5,Cumbria,4,Cornwall & Isles of Scilly,57,5,4,4,10,8,9,17
10,North West,7,South West,7287,777,856,1653,1568,805,782,846,5,Cumbria,7,Devon,108,7,16,15,11,10,15,34
10,North West,7,South West,7287,777,856,1653,1568,805,782,846,5,Cumbria,8,Dorset & Somerset,112,10,9,15,26,9,24,19
10,North West,7,South West,7287,777,856,1653,1568,805,782,846,5,Cumbria,14,Gloucestershire Wiltshire & Bristol-Bath area,322,28,54,66,82,20,31,41
10,North West,7,South West,7287,777,856,1653,1568,805,782,846,15,Greater Manchester,4,Cornwall & Isles of Scilly,403,62,35,41,77,47,78,63
10,North West,7,South West,7287,777,856,1653,1568,805,782,846,15,Greater Manchester,7,Devon,579,69,61,92,121,68,82,86
10,North West,7,South West,7287,777,856,1653,1568,805,782,846,15,Greater Manchester,8,Dorset & Somerset,520,64,46,128,122,69,38,53
10,North West,7,South West,7287,777,856,1653,1568,805,782,846,15,Greater Manchester,14,Gloucestershire Wiltshire & Bristol-Bath area,1162,100,154,334,326,97,76,75
10,North West,7,South West,7287,777,856,1653,1568,805,782,846,22,Lancashire,4,Cornwall & Isles of Scilly,185,28,11,32,24,31,34,25
10,North West,7,South West,7287,777,856,1653,1568,805,782,846,22,Lancashire,7,Devon,303,29,33,74,43,36,38,50
10,North West,7,South West,7287,777,856,1653,1568,805,782,846,22,Lancashire,8,Dorset & Somerset,310,35,37,70,52,41,34,41
10,North West,7,South West,7287,777,856,1653,1568,805,782,846,22,Lancashire,14,Gloucestershire Wiltshire & Bristol-Bath area,673,86,96,158,137,79,66,51
10,North West,7,South West,7287,777,856,1653,1568,805,782,846,25,Merseyside,4,Cornwall & Isles of Scilly,171,24,29,41,20,23,18,16
10,North West,7,South West,7287,777,856,1653,1568,805,782,846,25,Merseyside,7,Devon,262,28,28,64,57,29,23,33
10,North West,7,South West,7287,777,856,1653,1568,805,782,846,25,Merseyside,8,Dorset & Somerset,223,18,16,61,72,23,14,19
10,North West,7,South West,7287,777,856,1653,1568,805,782,846,25,Merseyside,14,Gloucestershire Wiltshire & Bristol-Bath area,517,30,46,165,148,53,39,36
10,North West,8,Wales,9392,1025,1092,1675,1688,1081,1440,1391,3,Cheshire,10,East Wales,2067,309,138,376,557,312,242,133
10,North West,8,Wales,9392,1025,1092,1675,1688,1081,1440,1391,3,Cheshire,39,West Wales,1436,129,182,179,156,154,300,336
10,North West,8,Wales,9392,1025,1092,1675,1688,1081,1440,1391,5,Cumbria,10,East Wales,109,16,15,14,23,14,17,10
10,North West,8,Wales,9392,1025,1092,1675,1688,1081,1440,1391,5,Cumbria,39,West Wales,175,8,43,24,34,15,24,27
10,North West,8,Wales,9392,1025,1092,1675,1688,1081,1440,1391,15,Greater Manchester,10,East Wales,752,88,84,191,181,86,70,52
10,North West,8,Wales,9392,1025,1092,1675,1688,1081,1440,1391,15,Greater Manchester,39,West Wales,1817,174,251,287,211,157,337,400
10,North West,8,Wales,9392,1025,1092,1675,1688,1081,1440,1391,22,Lancashire,10,East Wales,371,34,62,104,68,41,41,21
10,North West,8,Wales,9392,1025,1092,1675,1688,1081,1440,1391,22,Lancashire,39,West Wales,704,61,129,106,95,66,116,131
10,North West,8,Wales,9392,1025,1092,1675,1688,1081,1440,1391,25,Merseyside,10,East Wales,854,134,58,168,198,128,91,77
10,North West,8,Wales,9392,1025,1092,1675,1688,1081,1440,1391,25,Merseyside,39,West Wales,1107,72,130,226,165,108,202,204
10,North West,9,West Midlands,11258,1187,1666,3074,2480,1131,1029,691,3,Cheshire,17,Herefordshire Worcestershire & Warwickshire,333,42,34,63,65,51,41,37
10,North West,9,West Midlands,11258,1187,1666,3074,2480,1131,1029,691,3,Cheshire,33,Shropshire & Staffordshire,2154,269,206,441,468,298,295,177
10,North West,9,West Midlands,11258,1187,1666,3074,2480,1131,1029,691,3,Cheshire,38,West Midlands,668,66,207,173,107,54,39,22
10,North West,9,West Midlands,11258,1187,1666,3074,2480,1131,1029,691,5,Cumbria,17,Herefordshire Worcestershire & Warwickshire,140,21,12,16,20,19,23,29
10,North West,9,West Midlands,11258,1187,1666,3074,2480,1131,1029,691,5,Cumbria,33,Shropshire & Staffordshire,183,20,39,41,28,20,19,16
10,North West,9,West Midlands,11258,1187,1666,3074,2480,1131,1029,691,5,Cumbria,38,West Midlands,166,14,31,48,31,17,15,10
10,North West,9,West Midlands,11258,1187,1666,3074,2480,1131,1029,691,15,Greater Manchester,17,Herefordshire Worcestershire & Warwickshire,610,77,33,171,156,59,72,42
10,North West,9,West Midlands,11258,1187,1666,3074,2480,1131,1029,691,15,Greater Manchester,33,Shropshire & Staffordshire,1338,112,184,361,340,124,123,94
10,North West,9,West Midlands,11258,1187,1666,3074,2480,1131,1029,691,15,Greater Manchester,38,West Midlands,1896,216,356,536,513,162,83,30
10,North West,9,West Midlands,11258,1187,1666,3074,2480,1131,1029,691,22,Lancashire,17,Herefordshire Worcestershire & Warwickshire,357,33,20,95,70,41,51,47
10,North West,9,West Midlands,11258,1187,1666,3074,2480,1131,1029,691,22,Lancashire,33,Shropshire & Staffordshire,715,63,106,255,95,69,70,57
10,North West,9,West Midlands,11258,1187,1666,3074,2480,1131,1029,691,22,Lancashire,38,West Midlands,902,105,201,281,154,69,57,35
10,North West,9,West Midlands,11258,1187,1666,3074,2480,1131,1029,691,25,Merseyside,17,Herefordshire Worcestershire & Warwickshire,291,24,22,90,76,21,31,27
10,North West,9,West Midlands,11258,1187,1666,3074,2480,1131,1029,691,25,Merseyside,33,Shropshire & Staffordshire,703,47,104,223,146,72,65,46
10,North West,9,West Midlands,11258,1187,1666,3074,2480,1131,1029,691,25,Merseyside,38,West Midlands,802,78,111,280,211,55,45,22
10,North West,10,North West,0,0,0,0,0,0,0,0,3,Cheshire,3,Cheshire,0,0,0,0,0,0,0,0
10,North West,10,North West,0,0,0,0,0,0,0,0,3,Cheshire,5,Cumbria,292,20,31,49,38,29,61,64
10,North West,10,North West,0,0,0,0,0,0,0,0,3,Cheshire,15,Greater Manchester,5419,509,556,1297,1641,634,501,281
10,North West,10,North West,0,0,0,0,0,0,0,0,3,Cheshire,22,Lancashire,1240,90,380,290,173,119,103,85
10,North West,10,North West,0,0,0,0,0,0,0,0,3,Cheshire,25,Merseyside,3633,387,516,727,948,467,366,222
10,North West,10,North West,0,0,0,0,0,0,0,0,5,Cumbria,3,Cheshire,278,21,51,54,47,21,44,40
10,North West,10,North West,0,0,0,0,0,0,0,0,5,Cumbria,5,Cumbria,0,0,0,0,0,0,0,0
